"","Time","Well","OD600","Colony","Dose"
"1036",585,"V13",0.00225,"A","WT10kGy"
"1037",600,"V13",5e-04,"A","WT10kGy"
"1038",615,"V13",-0.00175,"A","WT10kGy"
"1039",630,"V13",-0.00216666666666666,"A","WT10kGy"
"1040",645,"V13",0.00141666666666668,"A","WT10kGy"
"1041",660,"V13",-0.00366666666666667,"A","WT10kGy"
"1042",675,"V13",0.00233333333333334,"A","WT10kGy"
"1043",690,"V13",0.00125,"A","WT10kGy"
"1044",705,"V13",0.00141666666666666,"A","WT10kGy"
"1045",720,"V13",0.0015,"A","WT10kGy"
"1046",735,"V13",0.001,"A","WT10kGy"
"1047",750,"V13",0,"A","WT10kGy"
"1048",765,"V13",0.00158333333333334,"A","WT10kGy"
"1049",780,"V13",0.000750000000000001,"A","WT10kGy"
"1050",795,"V13",-0.000583333333333325,"A","WT10kGy"
"1051",810,"V13",0.00258333333333333,"A","WT10kGy"
"1052",825,"V13",-0.00275,"A","WT10kGy"
"1053",840,"V13",0.00375,"A","WT10kGy"
"1054",855,"V13",0.00408333333333334,"A","WT10kGy"
"1055",870,"V13",-0.000750000000000001,"A","WT10kGy"
"1056",885,"V13",0.00416666666666667,"A","WT10kGy"
"1057",900,"V13",0.0035,"A","WT10kGy"
"1058",915,"V13",-8.3333333333338e-05,"A","WT10kGy"
"1059",930,"V13",0.00191666666666666,"A","WT10kGy"
"1060",945,"V13",-0.000166666666666662,"A","WT10kGy"
"1061",960,"V13",0.00291666666666666,"A","WT10kGy"
"1062",975,"V13",-0.00149999999999999,"A","WT10kGy"
"1063",990,"V13",-0.00175,"A","WT10kGy"
"1064",1005,"V13",0.00891666666666666,"A","WT10kGy"
"1065",1020,"V13",0.000333333333333324,"A","WT10kGy"
"1066",1035,"V13",-0.00358333333333333,"A","WT10kGy"
"1067",1050,"V13",0.00266666666666666,"A","WT10kGy"
"1068",1065,"V13",-0.00166666666666666,"A","WT10kGy"
"1069",1080,"V13",0.00283333333333333,"A","WT10kGy"
"1070",1095,"V13",-0.00341666666666667,"A","WT10kGy"
"1071",1110,"V13",0.000666666666666663,"A","WT10kGy"
"1072",1125,"V13",0.00141666666666668,"A","WT10kGy"
"1073",1140,"V13",0.001,"A","WT10kGy"
"1074",1155,"V13",0.000833333333333325,"A","WT10kGy"
"1075",1170,"V13",0.00116666666666668,"A","WT10kGy"
"1076",1185,"V13",0.002,"A","WT10kGy"
"1077",1200,"V13",0.000833333333333339,"A","WT10kGy"
"1078",1215,"V13",0.000750000000000001,"A","WT10kGy"
"1079",1230,"V13",0.000833333333333339,"A","WT10kGy"
"1080",0,"V14",-0.0114166666666667,"B","KDsham"
"1081",15,"V14",0.000916666666666663,"B","KDsham"
"1082",30,"V14",-0.0015,"B","KDsham"
"1083",45,"V14",-0.00316666666666666,"B","KDsham"
"1084",60,"V14",0.00666666666666665,"B","KDsham"
"1085",75,"V14",0.00225,"B","KDsham"
"1086",90,"V14",0.000166666666666662,"B","KDsham"
"1087",105,"V14",-0.00141666666666666,"B","KDsham"
"1088",120,"V14",-0.00175,"B","KDsham"
"1089",135,"V14",-0.00241666666666668,"B","KDsham"
"1090",150,"V14",0.000833333333333339,"B","KDsham"
"1091",165,"V14",-0.00025,"B","KDsham"
"1092",180,"V14",-0.00391666666666667,"B","KDsham"
"1093",195,"V14",0.00458333333333333,"B","KDsham"
"1094",210,"V14",0.00183333333333333,"B","KDsham"
"1095",225,"V14",0.00158333333333334,"B","KDsham"
"1096",240,"V14",0.00025,"B","KDsham"
"1097",255,"V14",0.000666666666666677,"B","KDsham"
"1098",270,"V14",-0.00025,"B","KDsham"
"1099",285,"V14",0.00133333333333334,"B","KDsham"
"1100",300,"V14",0.00516666666666667,"B","KDsham"
"1101",315,"V14",0.000416666666666662,"B","KDsham"
"1102",330,"V14",0.003,"B","KDsham"
"1103",345,"V14",-0.00425,"B","KDsham"
"1104",360,"V14",-0.00225,"B","KDsham"
"1105",375,"V14",0.00133333333333333,"B","KDsham"
"1106",390,"V14",-0.000583333333333325,"B","KDsham"
"1107",405,"V14",-0.00258333333333334,"B","KDsham"
"1108",420,"V14",-0.00325,"B","KDsham"
"1109",435,"V14",0.00391666666666668,"B","KDsham"
"1110",450,"V14",-0.00116666666666668,"B","KDsham"
"1111",465,"V14",0.000333333333333338,"B","KDsham"
"1112",480,"V14",-0.00125,"B","KDsham"
"1113",495,"V14",0.00175,"B","KDsham"
"1114",510,"V14",0.00125,"B","KDsham"
"1115",525,"V14",0.005,"B","KDsham"
"1116",540,"V14",0.00191666666666666,"B","KDsham"
"1117",555,"V14",0.00266666666666668,"B","KDsham"
"1118",570,"V14",0.00133333333333333,"B","KDsham"
"1119",585,"V14",0.00225,"B","KDsham"
"1120",600,"V14",-0.000833333333333339,"B","KDsham"
"1121",615,"V14",-0.000416666666666662,"B","KDsham"
"1122",630,"V14",-0.0025,"B","KDsham"
"1123",645,"V14",0.00175,"B","KDsham"
"1124",660,"V14",-0.003,"B","KDsham"
"1125",675,"V14",0.00266666666666666,"B","KDsham"
"1126",690,"V14",0.00158333333333334,"B","KDsham"
"1127",705,"V14",8.33333333333242e-05,"B","KDsham"
"1128",720,"V14",0.0025,"B","KDsham"
"1129",735,"V14",0.00166666666666666,"B","KDsham"
"1130",750,"V14",-0.001,"B","KDsham"
"1131",765,"V14",0.00258333333333334,"B","KDsham"
"1132",780,"V14",0.000750000000000001,"B","KDsham"
"1133",795,"V14",0.000750000000000001,"B","KDsham"
"1134",810,"V14",0.00158333333333333,"B","KDsham"
"1135",825,"V14",-0.00141666666666666,"B","KDsham"
"1136",840,"V14",0.00141666666666668,"B","KDsham"
"1137",855,"V14",0.00208333333333334,"B","KDsham"
"1138",870,"V14",0.00158333333333333,"B","KDsham"
"1139",885,"V14",-0.0015,"B","KDsham"
"1140",900,"V14",0.00283333333333334,"B","KDsham"
"1141",915,"V14",0.00025,"B","KDsham"
"1142",930,"V14",0.000916666666666663,"B","KDsham"
"1143",945,"V14",0.000833333333333339,"B","KDsham"
"1144",960,"V14",-0.000416666666666662,"B","KDsham"
"1145",975,"V14",-0.00149999999999999,"B","KDsham"
"1146",990,"V14",-0.00308333333333333,"B","KDsham"
"1147",1005,"V14",0.00791666666666666,"B","KDsham"
"1148",1020,"V14",-0.000666666666666677,"B","KDsham"
"1149",1035,"V14",-0.00358333333333333,"B","KDsham"
"1150",1050,"V14",0.00766666666666667,"B","KDsham"
"1151",1065,"V14",-0.00166666666666666,"B","KDsham"
"1152",1080,"V14",5e-04,"B","KDsham"
"1153",1095,"V14",-0.00475,"B","KDsham"
"1154",1110,"V14",0.001,"B","KDsham"
"1155",1125,"V14",0.00108333333333334,"B","KDsham"
"1156",1140,"V14",0.001,"B","KDsham"
"1157",1155,"V14",0.000166666666666662,"B","KDsham"
"1158",1170,"V14",0.000833333333333339,"B","KDsham"
"1159",1185,"V14",0.00166666666666666,"B","KDsham"
"1160",1200,"V14",5e-04,"B","KDsham"
"1161",1215,"V14",0.000750000000000001,"B","KDsham"
"1162",1230,"V14",5e-04,"B","KDsham"
"1163",0,"V15",-0.0120833333333333,"C","KDsham"
"1164",15,"V15",-8.3333333333338e-05,"C","KDsham"
"1165",30,"V15",-0.0015,"C","KDsham"
"1166",45,"V15",-0.00749999999999999,"C","KDsham"
"1167",60,"V15",-0.003,"C","KDsham"
"1168",75,"V15",-0.00241666666666666,"C","KDsham"
"1169",90,"V15",-0.0015,"C","KDsham"
"1170",105,"V15",-0.00341666666666667,"C","KDsham"
"1171",120,"V15",-0.00241666666666666,"C","KDsham"
"1172",135,"V15",-0.00475,"C","KDsham"
"1173",150,"V15",0.000166666666666676,"C","KDsham"
"1174",165,"V15",-0.00191666666666666,"C","KDsham"
"1175",180,"V15",-0.00624999999999999,"C","KDsham"
"1176",195,"V15",0.00291666666666666,"C","KDsham"
"1177",210,"V15",0.00383333333333333,"C","KDsham"
"1178",225,"V15",0.00358333333333334,"C","KDsham"
"1179",240,"V15",-8.3333333333338e-05,"C","KDsham"
"1180",255,"V15",-0.000999999999999987,"C","KDsham"
"1181",270,"V15",-0.00191666666666666,"C","KDsham"
"1182",285,"V15",0.000666666666666663,"C","KDsham"
"1183",300,"V15",0.00416666666666667,"C","KDsham"
"1184",315,"V15",-0.000916666666666663,"C","KDsham"
"1185",330,"V15",0.001,"C","KDsham"
"1186",345,"V15",-0.00458333333333334,"C","KDsham"
"1187",360,"V15",-0.00291666666666666,"C","KDsham"
"1188",375,"V15",0.000666666666666663,"C","KDsham"
"1189",390,"V15",8.3333333333338e-05,"C","KDsham"
"1190",405,"V15",-0.00391666666666668,"C","KDsham"
"1191",420,"V15",-0.00391666666666667,"C","KDsham"
"1192",435,"V15",0.00025,"C","KDsham"
"1193",450,"V15",-0.0015,"C","KDsham"
"1194",465,"V15",-0.002,"C","KDsham"
"1195",480,"V15",-0.00291666666666666,"C","KDsham"
"1196",495,"V15",0.00608333333333333,"C","KDsham"
"1197",510,"V15",-0.000416666666666662,"C","KDsham"
"1198",525,"V15",0.00133333333333333,"C","KDsham"
"1199",540,"V15",0.00025,"C","KDsham"
"1200",555,"V15",0.002,"C","KDsham"
"1201",570,"V15",0.000666666666666663,"C","KDsham"
"1202",585,"V15",-0.000416666666666662,"C","KDsham"
"1203",600,"V15",-0.0025,"C","KDsham"
"1204",615,"V15",-0.00175,"C","KDsham"
"1205",630,"V15",-0.00216666666666666,"C","KDsham"
"1206",645,"V15",0.00175,"C","KDsham"
"1207",660,"V15",-0.00333333333333334,"C","KDsham"
"1208",675,"V15",0.000333333333333338,"C","KDsham"
"1209",690,"V15",0.00125,"C","KDsham"
"1210",705,"V15",-0.00158333333333334,"C","KDsham"
"1211",720,"V15",0.0015,"C","KDsham"
"1212",735,"V15",0.000666666666666663,"C","KDsham"
"1213",750,"V15",-0.00133333333333333,"C","KDsham"
"1214",765,"V15",0.00225,"C","KDsham"
"1215",780,"V15",-0.00025,"C","KDsham"
"1216",795,"V15",-0.00025,"C","KDsham"
"1217",810,"V15",-0.000750000000000001,"C","KDsham"
"1218",825,"V15",-0.00108333333333334,"C","KDsham"
"1219",840,"V15",-0.00191666666666666,"C","KDsham"
"1220",855,"V15",-0.00125,"C","KDsham"
"1221",870,"V15",0.00191666666666666,"C","KDsham"
"1222",885,"V15",-0.00483333333333333,"C","KDsham"
"1223",900,"V15",-0.0015,"C","KDsham"
"1224",915,"V15",-0.000416666666666662,"C","KDsham"
"1225",930,"V15",-0.000750000000000001,"C","KDsham"
"1226",945,"V15",-0.000166666666666662,"C","KDsham"
"1227",960,"V15",-0.000416666666666662,"C","KDsham"
"1228",975,"V15",-0.00183333333333333,"C","KDsham"
"1229",990,"V15",-0.00275,"C","KDsham"
"1230",1005,"V15",0.00724999999999999,"C","KDsham"
"1231",1020,"V15",-0.00166666666666668,"C","KDsham"
"1232",1035,"V15",-0.00325,"C","KDsham"
"1233",1050,"V15",0.000666666666666663,"C","KDsham"
"1234",1065,"V15",-0.00233333333333333,"C","KDsham"
"1235",1080,"V15",5e-04,"C","KDsham"
"1236",1095,"V15",-0.00441666666666667,"C","KDsham"
"1237",1110,"V15",-0.000333333333333338,"C","KDsham"
"1238",1125,"V15",0.000416666666666676,"C","KDsham"
"1239",1140,"V15",-0.000333333333333338,"C","KDsham"
"1240",1155,"V15",-0.0015,"C","KDsham"
"1241",1170,"V15",0.000166666666666676,"C","KDsham"
"1242",1185,"V15",0.001,"C","KDsham"
"1243",1200,"V15",-0.000166666666666662,"C","KDsham"
"1244",1215,"V15",8.3333333333338e-05,"C","KDsham"
"1245",1230,"V15",-5e-04,"C","KDsham"
"1246",0,"V16",-0.01075,"E","KDsham"
"1247",15,"V16",0.00125,"E","KDsham"
"1248",30,"V16",-0.000833333333333339,"E","KDsham"
"1249",45,"V16",0.0015,"E","KDsham"
"1250",60,"V16",-0.002,"E","KDsham"
"1251",75,"V16",0.00125,"E","KDsham"
"1252",90,"V16",-0.00116666666666666,"E","KDsham"
"1253",105,"V16",-0.00308333333333333,"E","KDsham"
"1254",120,"V16",-0.000750000000000001,"E","KDsham"
"1255",135,"V16",-8.3333333333338e-05,"E","KDsham"
"1256",150,"V16",0.00616666666666667,"E","KDsham"
"1257",165,"V16",0.00275,"E","KDsham"
"1258",180,"V16",-0.00325,"E","KDsham"
"1259",195,"V16",0.00025,"E","KDsham"
"1260",210,"V16",0.00283333333333333,"E","KDsham"
"1261",225,"V16",0.00258333333333333,"E","KDsham"
"1262",240,"V16",-0.00108333333333334,"E","KDsham"
"1263",255,"V16",0.000333333333333338,"E","KDsham"
"1264",270,"V16",8.3333333333338e-05,"E","KDsham"
"1265",285,"V16",-0.00166666666666666,"E","KDsham"
"1266",300,"V16",0.0055,"E","KDsham"
"1267",315,"V16",0.00641666666666665,"E","KDsham"
"1268",330,"V16",0.000666666666666663,"E","KDsham"
"1269",345,"V16",-0.00258333333333334,"E","KDsham"
"1270",360,"V16",-0.00158333333333334,"E","KDsham"
"1271",375,"V16",0.00233333333333333,"E","KDsham"
"1272",390,"V16",0.00475,"E","KDsham"
"1273",405,"V16",-0.00225,"E","KDsham"
"1274",420,"V16",-0.00025,"E","KDsham"
"1275",435,"V16",0.00225,"E","KDsham"
"1276",450,"V16",-0.00283333333333334,"E","KDsham"
"1277",465,"V16",-0.000333333333333338,"E","KDsham"
"1278",480,"V16",-0.00225,"E","KDsham"
"1279",495,"V16",0.00275,"E","KDsham"
"1280",510,"V16",0.00325,"E","KDsham"
"1281",525,"V16",0.00233333333333333,"E","KDsham"
"1282",540,"V16",0.00125,"E","KDsham"
"1283",555,"V16",0.00233333333333334,"E","KDsham"
"1284",570,"V16",0.000333333333333324,"E","KDsham"
"1285",585,"V16",0.00225,"E","KDsham"
"1286",600,"V16",-0.0015,"E","KDsham"
"1287",615,"V16",0.000583333333333338,"E","KDsham"
"1288",630,"V16",5e-04,"E","KDsham"
"1289",645,"V16",0.00475,"E","KDsham"
"1290",660,"V16",0.001,"E","KDsham"
"1291",675,"V16",0.000333333333333338,"E","KDsham"
"1292",690,"V16",0.00291666666666666,"E","KDsham"
"1293",705,"V16",8.33333333333242e-05,"E","KDsham"
"1294",720,"V16",0.00316666666666666,"E","KDsham"
"1295",735,"V16",0.00333333333333333,"E","KDsham"
"1296",750,"V16",0.000666666666666677,"E","KDsham"
"1297",765,"V16",0.00291666666666668,"E","KDsham"
"1298",780,"V16",0.00208333333333334,"E","KDsham"
"1299",795,"V16",-0.00225,"E","KDsham"
"1300",810,"V16",0.00758333333333332,"E","KDsham"
"1301",825,"V16",0.00358333333333334,"E","KDsham"
"1302",840,"V16",-0.000916666666666663,"E","KDsham"
"1303",855,"V16",0.00508333333333334,"E","KDsham"
"1304",870,"V16",0.00191666666666666,"E","KDsham"
"1305",885,"V16",0.000166666666666676,"E","KDsham"
"1306",900,"V16",0.000833333333333339,"E","KDsham"
"1307",915,"V16",0.00225,"E","KDsham"
"1308",930,"V16",0.00258333333333333,"E","KDsham"
"1309",945,"V16",0.00483333333333334,"E","KDsham"
"1310",960,"V16",0.00325,"E","KDsham"
"1311",975,"V16",-0.000833333333333325,"E","KDsham"
"1312",990,"V16",-0.00275,"E","KDsham"
"1313",1005,"V16",0.00591666666666667,"E","KDsham"
"1314",1020,"V16",-0.000333333333333338,"E","KDsham"
"1315",1035,"V16",-0.000916666666666663,"E","KDsham"
"1316",1050,"V16",0.00733333333333333,"E","KDsham"
"1317",1065,"V16",-0.000666666666666663,"E","KDsham"
"1318",1080,"V16",0.00449999999999999,"E","KDsham"
"1319",1095,"V16",-0.00308333333333333,"E","KDsham"
"1320",1110,"V16",0.00133333333333334,"E","KDsham"
"1321",1125,"V16",0.00208333333333334,"E","KDsham"
"1322",1140,"V16",0.002,"E","KDsham"
"1323",1155,"V16",0.00116666666666666,"E","KDsham"
"1324",1170,"V16",0.00116666666666668,"E","KDsham"
"1325",1185,"V16",0.00233333333333333,"E","KDsham"
"1326",1200,"V16",0.00216666666666666,"E","KDsham"
"1327",1215,"V16",0.00208333333333334,"E","KDsham"
"1328",1230,"V16",0.00183333333333334,"E","KDsham"
"1329",0,"V17",-0.0124166666666667,"F","KDsham"
"1330",15,"V17",0.000916666666666663,"F","KDsham"
"1331",30,"V17",-0.00116666666666668,"F","KDsham"
"1332",45,"V17",0.00183333333333334,"F","KDsham"
"1333",60,"V17",0.00133333333333333,"F","KDsham"
"1334",75,"V17",0.00425,"F","KDsham"
"1335",90,"V17",-0.00183333333333334,"F","KDsham"
"1336",105,"V17",-0.00308333333333333,"F","KDsham"
"1337",120,"V17",-0.00175,"F","KDsham"
"1338",135,"V17",-0.00175,"F","KDsham"
"1339",150,"V17",0.000166666666666676,"F","KDsham"
"1340",165,"V17",0.00208333333333334,"F","KDsham"
"1341",180,"V17",-0.00425,"F","KDsham"
"1342",195,"V17",0.00125,"F","KDsham"
"1343",210,"V17",0.00316666666666666,"F","KDsham"
"1344",225,"V17",0.00358333333333334,"F","KDsham"
"1345",240,"V17",0.000916666666666663,"F","KDsham"
"1346",255,"V17",1.38777878078145e-17,"F","KDsham"
"1347",270,"V17",-0.00025,"F","KDsham"
"1348",285,"V17",0.00166666666666666,"F","KDsham"
"1349",300,"V17",0.00316666666666666,"F","KDsham"
"1350",315,"V17",0.00474999999999999,"F","KDsham"
"1351",330,"V17",0.001,"F","KDsham"
"1352",345,"V17",-0.00158333333333334,"F","KDsham"
"1353",360,"V17",-0.00458333333333334,"F","KDsham"
"1354",375,"V17",0.00166666666666666,"F","KDsham"
"1355",390,"V17",0.00241666666666668,"F","KDsham"
"1356",405,"V17",-0.00125,"F","KDsham"
"1357",420,"V17",-0.00125,"F","KDsham"
"1358",435,"V17",0.00191666666666668,"F","KDsham"
"1359",450,"V17",-0.00116666666666668,"F","KDsham"
"1360",465,"V17",-0.00133333333333334,"F","KDsham"
"1361",480,"V17",-0.00158333333333334,"F","KDsham"
"1362",495,"V17",0.00241666666666666,"F","KDsham"
"1363",510,"V17",0.00225,"F","KDsham"
"1364",525,"V17",0.00266666666666666,"F","KDsham"
"1365",540,"V17",0.00025,"F","KDsham"
"1366",555,"V17",0.002,"F","KDsham"
"1367",570,"V17",-0.000333333333333338,"F","KDsham"
"1368",585,"V17",0.00525,"F","KDsham"
"1369",600,"V17",-0.00216666666666666,"F","KDsham"
"1370",615,"V17",0.00025,"F","KDsham"
"1371",630,"V17",5e-04,"F","KDsham"
"1372",645,"V17",0.00441666666666668,"F","KDsham"
"1373",660,"V17",-0.000333333333333338,"F","KDsham"
"1374",675,"V17",0.002,"F","KDsham"
"1375",690,"V17",0.00225,"F","KDsham"
"1376",705,"V17",0.00175,"F","KDsham"
"1377",720,"V17",-5e-04,"F","KDsham"
"1378",735,"V17",0.00433333333333331,"F","KDsham"
"1379",750,"V17",0.001,"F","KDsham"
"1380",765,"V17",0.00358333333333334,"F","KDsham"
"1381",780,"V17",-0.000583333333333338,"F","KDsham"
"1382",795,"V17",0.00208333333333334,"F","KDsham"
"1383",810,"V17",0.00558333333333333,"F","KDsham"
"1384",825,"V17",0.000916666666666663,"F","KDsham"
"1385",840,"V17",-0.000916666666666663,"F","KDsham"
"1386",855,"V17",0.00275,"F","KDsham"
"1387",870,"V17",0.00324999999999999,"F","KDsham"
"1388",885,"V17",-0.000833333333333325,"F","KDsham"
"1389",900,"V17",5e-04,"F","KDsham"
"1390",915,"V17",0.00125,"F","KDsham"
"1391",930,"V17",0.00191666666666666,"F","KDsham"
"1392",945,"V17",0.00283333333333334,"F","KDsham"
"1393",960,"V17",0.00191666666666666,"F","KDsham"
"1394",975,"V17",-0.00116666666666666,"F","KDsham"
"1395",990,"V17",-0.00208333333333333,"F","KDsham"
"1396",1005,"V17",0.00591666666666667,"F","KDsham"
"1397",1020,"V17",-0.00133333333333334,"F","KDsham"
"1398",1035,"V17",-0.00158333333333333,"F","KDsham"
"1399",1050,"V17",0.00733333333333334,"F","KDsham"
"1400",1065,"V17",-0.00133333333333333,"F","KDsham"
"1401",1080,"V17",-5e-04,"F","KDsham"
"1402",1095,"V17",-0.00241666666666666,"F","KDsham"
"1403",1110,"V17",0.00133333333333334,"F","KDsham"
"1404",1125,"V17",0.00208333333333334,"F","KDsham"
"1405",1140,"V17",0.00133333333333334,"F","KDsham"
"1406",1155,"V17",0.000166666666666662,"F","KDsham"
"1407",1170,"V17",0.000833333333333339,"F","KDsham"
"1408",1185,"V17",0.002,"F","KDsham"
"1409",1200,"V17",0.0015,"F","KDsham"
"1410",1215,"V17",0.00141666666666666,"F","KDsham"
"1411",1230,"V17",0.0015,"F","KDsham"
"1412",0,"V18",0.00791666666666667,"G","KDsham"
"1413",15,"V18",0.02025,"G","KDsham"
"1414",30,"V18",0.0228333333333333,"G","KDsham"
"1415",45,"V18",0.0211666666666667,"G","KDsham"
"1416",60,"V18",0.026,"G","KDsham"
"1417",75,"V18",0.03125,"G","KDsham"
"1418",90,"V18",0.0325,"G","KDsham"
"1419",105,"V18",0.0349166666666667,"G","KDsham"
"1420",120,"V18",0.0405833333333333,"G","KDsham"
"1421",135,"V18",0.04525,"G","KDsham"
"1422",150,"V18",0.0551666666666667,"G","KDsham"
"1423",165,"V18",0.06575,"G","KDsham"
"1424",180,"V18",0.06475,"G","KDsham"
"1425",195,"V18",0.0809166666666667,"G","KDsham"
"1426",210,"V18",0.0978333333333333,"G","KDsham"
"1427",225,"V18",0.10925,"G","KDsham"
"1428",240,"V18",0.12225,"G","KDsham"
"1429",255,"V18",0.139,"G","KDsham"
"1430",270,"V18",0.156416666666667,"G","KDsham"
"1431",285,"V18",0.179333333333333,"G","KDsham"
"1432",300,"V18",0.2035,"G","KDsham"
"1433",315,"V18",0.228416666666667,"G","KDsham"
"1434",330,"V18",0.254666666666667,"G","KDsham"
"1435",345,"V18",0.28175,"G","KDsham"
"1436",360,"V18",0.314083333333333,"G","KDsham"
"1437",375,"V18",0.350333333333333,"G","KDsham"
"1438",390,"V18",0.385416666666667,"G","KDsham"
"1439",405,"V18",0.414416666666667,"G","KDsham"
"1440",420,"V18",0.455083333333333,"G","KDsham"
"1441",435,"V18",0.503916666666667,"G","KDsham"
"1442",450,"V18",0.5405,"G","KDsham"
"1443",465,"V18",0.586,"G","KDsham"
"1444",480,"V18",0.633083333333333,"G","KDsham"
"1445",495,"V18",0.681416666666667,"G","KDsham"
"1446",510,"V18",0.72825,"G","KDsham"
"1447",525,"V18",0.769,"G","KDsham"
"1448",540,"V18",0.806916666666667,"G","KDsham"
"1449",555,"V18",0.849666666666667,"G","KDsham"
"1450",570,"V18",0.885333333333333,"G","KDsham"
"1451",585,"V18",0.923583333333333,"G","KDsham"
"1452",600,"V18",0.955166666666667,"G","KDsham"
"1453",615,"V18",0.989583333333333,"G","KDsham"
"1454",630,"V18",1.02516666666667,"G","KDsham"
"1455",645,"V18",1.05508333333333,"G","KDsham"
"1456",660,"V18",1.07566666666667,"G","KDsham"
"1457",675,"V18",1.102,"G","KDsham"
"1458",690,"V18",1.12258333333333,"G","KDsham"
"1459",705,"V18",1.14308333333333,"G","KDsham"
"1460",720,"V18",1.16216666666667,"G","KDsham"
"1461",735,"V18",1.18433333333333,"G","KDsham"
"1462",750,"V18",1.19433333333333,"G","KDsham"
"1463",765,"V18",1.20558333333333,"G","KDsham"
"1464",780,"V18",1.22075,"G","KDsham"
"1465",795,"V18",1.24208333333333,"G","KDsham"
"1466",810,"V18",1.24891666666667,"G","KDsham"
"1467",825,"V18",1.25158333333333,"G","KDsham"
"1468",840,"V18",1.24841666666667,"G","KDsham"
"1469",855,"V18",1.26875,"G","KDsham"
"1470",870,"V18",1.26591666666667,"G","KDsham"
"1471",885,"V18",1.2625,"G","KDsham"
"1472",900,"V18",1.2675,"G","KDsham"
"1473",915,"V18",1.28258333333333,"G","KDsham"
"1474",930,"V18",1.28725,"G","KDsham"
"1475",945,"V18",1.2895,"G","KDsham"
"1476",960,"V18",1.28991666666667,"G","KDsham"
"1477",975,"V18",1.30216666666667,"G","KDsham"
"1478",990,"V18",1.30225,"G","KDsham"
"1479",1005,"V18",1.30725,"G","KDsham"
"1480",1020,"V18",1.316,"G","KDsham"
"1481",1035,"V18",1.31008333333333,"G","KDsham"
"1482",1050,"V18",1.32033333333333,"G","KDsham"
"1483",1065,"V18",1.312,"G","KDsham"
"1484",1080,"V18",1.3185,"G","KDsham"
"1485",1095,"V18",1.31791666666667,"G","KDsham"
"1486",1110,"V18",1.322,"G","KDsham"
"1487",1125,"V18",1.32241666666667,"G","KDsham"
"1488",1140,"V18",1.31966666666667,"G","KDsham"
"1489",1155,"V18",1.30683333333333,"G","KDsham"
"1490",1170,"V18",1.3265,"G","KDsham"
"1491",1185,"V18",1.33566666666667,"G","KDsham"
"1492",1200,"V18",1.34716666666667,"G","KDsham"
"1493",1215,"V18",1.34441666666667,"G","KDsham"
"1494",1230,"V18",1.3305,"G","KDsham"
"1495",0,"V19",0.0275833333333333,"A","KD10kGy"
"1496",15,"V19",0.0195833333333333,"A","KD10kGy"
"1497",30,"V19",0.0215,"A","KD10kGy"
"1498",45,"V19",0.0215,"A","KD10kGy"
"1499",60,"V19",0.0186666666666667,"A","KD10kGy"
"1500",75,"V19",0.0205833333333333,"A","KD10kGy"
"1501",90,"V19",0.0298333333333333,"A","KD10kGy"
"1502",105,"V19",0.0225833333333333,"A","KD10kGy"
"1503",120,"V19",0.0255833333333333,"A","KD10kGy"
"1504",135,"V19",0.0295833333333333,"A","KD10kGy"
"1505",150,"V19",0.0288333333333333,"A","KD10kGy"
"1506",165,"V19",0.02275,"A","KD10kGy"
"1507",180,"V19",0.02875,"A","KD10kGy"
"1508",195,"V19",0.0299166666666667,"A","KD10kGy"
"1509",210,"V19",0.0318333333333333,"A","KD10kGy"
"1510",225,"V19",0.0269166666666667,"A","KD10kGy"
"1511",240,"V19",0.02925,"A","KD10kGy"
"1512",255,"V19",0.032,"A","KD10kGy"
"1513",270,"V19",0.0300833333333333,"A","KD10kGy"
"1514",285,"V19",0.0316666666666667,"A","KD10kGy"
"1515",300,"V19",0.0301666666666667,"A","KD10kGy"
"1516",315,"V19",0.0264166666666667,"A","KD10kGy"
"1517",330,"V19",0.027,"A","KD10kGy"
"1518",345,"V19",0.0280833333333333,"A","KD10kGy"
"1519",360,"V19",0.0320833333333333,"A","KD10kGy"
"1520",375,"V19",0.033,"A","KD10kGy"
"1521",390,"V19",0.0364166666666667,"A","KD10kGy"
"1522",405,"V19",0.0294166666666667,"A","KD10kGy"
"1523",420,"V19",0.0324166666666667,"A","KD10kGy"
"1524",435,"V19",0.0315833333333333,"A","KD10kGy"
"1525",450,"V19",0.0275,"A","KD10kGy"
"1526",465,"V19",0.0303333333333333,"A","KD10kGy"
"1527",480,"V19",0.02975,"A","KD10kGy"
"1528",495,"V19",0.0294166666666667,"A","KD10kGy"
"1529",510,"V19",0.0359166666666667,"A","KD10kGy"
"1530",525,"V19",0.0346666666666667,"A","KD10kGy"
"1531",540,"V19",0.0349166666666667,"A","KD10kGy"
"1532",555,"V19",0.0396666666666667,"A","KD10kGy"
"1533",570,"V19",0.0376666666666667,"A","KD10kGy"
"1534",585,"V19",0.0359166666666667,"A","KD10kGy"
"1535",600,"V19",0.0365,"A","KD10kGy"
"1536",615,"V19",0.0385833333333333,"A","KD10kGy"
"1537",630,"V19",0.0381666666666667,"A","KD10kGy"
"1538",645,"V19",0.0394166666666667,"A","KD10kGy"
"1539",660,"V19",0.0426666666666667,"A","KD10kGy"
"1540",675,"V19",0.041,"A","KD10kGy"
"1541",690,"V19",0.0435833333333333,"A","KD10kGy"
"1542",705,"V19",0.0420833333333333,"A","KD10kGy"
"1543",720,"V19",0.0401666666666667,"A","KD10kGy"
"1544",735,"V19",0.045,"A","KD10kGy"
